"transaction_id","timestamp","amount","sender_vpa","receiver_vpa","sender_bank","receiver_bank","status","failure_reason","failure_type","error_code","retry_count","metadata"
"TXN000135","2025-07-16T14:07:25.898602","2945.26","user1524@phonepe","merchant135@phonepe","PNB","SBI","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000136","2025-08-07T14:07:25.898602","30588.11","user8220@paytm","merchant662@gpay","KOTAK","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000137","2025-07-25T14:07:25.898602","45077.62","user1883@amazonpay","merchant847@paytm","BOB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000138","2025-07-15T14:07:25.898602","28370.31","user5821@phonepe","merchant457@phonepe","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000139","2025-07-14T14:07:25.898602","24110.55","user3998@phonepe","merchant644@gpay","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000140","2025-07-22T14:07:25.898602","37597.77","user9150@mobikwik","merchant617@gpay","SBI","KOTAK","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000141","2025-07-22T14:07:25.898602","2467.63","user9038@amazonpay","merchant647@amazonpay","AXIS","BOB","FAILED","Invalid VPA provided","incorrect_details","E002","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000142","2025-07-22T14:07:25.898602","34635.32","user5954@amazonpay","merchant610@paytm","KOTAK","AXIS","FAILED","VPA does not exist","invalid_vpa","E006","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000143","2025-07-15T14:07:25.898602","22523.27","user3636@mobikwik","merchant948@mobikwik","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000144","2025-07-21T14:07:25.898602","5123.7","user6941@phonepe","merchant523@paytm","HDFC","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000145","2025-08-08T14:07:25.898602","14697.54","user5481@mobikwik","merchant851@paytm","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000146","2025-07-17T14:07:25.898602","5614.56","user6473@mobikwik","merchant524@paytm","CANARA","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000147","2025-07-28T14:07:25.898602","28092.82","user1226@gpay","merchant818@gpay","PNB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000148","2025-07-24T14:07:25.898602","37189.6","user5730@paytm","merchant382@gpay","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000149","2025-07-31T14:07:25.898602","34648.27","user1207@paytm","merchant643@amazonpay","PNB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000150","2025-07-26T14:07:25.898602","42033.98","user5236@gpay","merchant734@phonepe","PNB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000151","2025-07-17T14:07:25.898602","32624.69","user1836@amazonpay","merchant158@gpay","CANARA","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000152","2025-07-24T14:07:25.898602","43413.54","user1278@mobikwik","merchant773@amazonpay","ICICI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000153","2025-08-06T14:07:25.898602","3504.59","user5266@phonepe","merchant620@amazonpay","PNB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000154","2025-07-28T14:07:25.898602","2869.4","user9712@gpay","merchant301@phonepe","PNB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000155","2025-08-04T14:07:25.898602","23471.56","user1132@paytm","merchant447@mobikwik","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000156","2025-08-01T14:07:25.898602","7719.8","user1442@amazonpay","merchant814@phonepe","SBI","AXIS","FAILED","Transaction timeout","timeout","E007","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000157","2025-08-02T14:07:25.898602","29581.67","user1929@paytm","merchant511@amazonpay","BOB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000158","2025-07-27T14:07:25.898602","1233.11","user7222@mobikwik","merchant142@phonepe","PNB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000159","2025-07-26T14:07:25.898602","40726.93","user9499@gpay","merchant598@paytm","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000160","2025-07-15T14:07:25.898602","30321.57","user5173@mobikwik","merchant919@paytm","CANARA","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000161","2025-07-17T14:07:25.898602","47769.02","user5748@paytm","merchant759@amazonpay","SBI","BOB","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000162","2025-07-12T14:07:25.898602","9554.91","user8935@mobikwik","merchant864@amazonpay","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000163","2025-07-13T14:07:25.898602","10465.97","user4779@amazonpay","merchant541@amazonpay","KOTAK","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000164","2025-07-27T14:07:25.898602","6106.0","user1672@phonepe","merchant459@paytm","ICICI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000165","2025-07-13T14:07:25.898602","15785.62","user1794@mobikwik","merchant584@mobikwik","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000166","2025-07-30T14:07:25.898602","43492.82","user8262@paytm","merchant440@phonepe","AXIS","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000167","2025-07-23T14:07:25.898602","19073.53","user4749@amazonpay","merchant883@paytm","PNB","PNB","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000168","2025-07-23T14:07:25.898602","44628.34","user6417@gpay","merchant263@gpay","KOTAK","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000169","2025-08-06T14:07:25.898602","2448.05","user5107@phonepe","merchant815@mobikwik","PNB","BOB","FAILED","UPI PIN verification failed","authentication_failed","E008","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000170","2025-07-23T14:07:25.898602","21505.63","user8180@phonepe","merchant916@amazonpay","PNB","AXIS","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000171","2025-07-21T14:07:25.898602","32320.47","user3053@paytm","merchant623@amazonpay","SBI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000172","2025-07-21T14:07:25.898602","48878.5","user9791@amazonpay","merchant883@mobikwik","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000173","2025-08-02T14:07:25.898602","30719.36","user2916@mobikwik","merchant127@amazonpay","AXIS","KOTAK","FAILED","Network timeout occurred","network_issue","E003","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000174","2025-07-21T14:07:25.898602","23043.91","user3558@gpay","merchant471@gpay","ICICI","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000175","2025-07-25T14:07:25.898602","6746.61","user3906@phonepe","merchant757@paytm","KOTAK","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000176","2025-07-20T14:07:25.898602","47085.93","user9245@gpay","merchant832@phonepe","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000177","2025-07-29T14:07:25.898602","29322.14","user1171@phonepe","merchant214@amazonpay","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000178","2025-07-28T14:07:25.898602","23771.44","user3906@paytm","merchant941@amazonpay","HDFC","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000179","2025-07-24T14:07:25.898602","17792.36","user8154@gpay","merchant562@gpay","SBI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000180","2025-07-13T14:07:25.898602","6653.14","user9246@gpay","merchant327@gpay","AXIS","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000181","2025-08-01T14:07:25.898602","10154.87","user3749@gpay","merchant668@mobikwik","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000182","2025-08-07T14:07:25.898602","35327.34","user1338@amazonpay","merchant865@gpay","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000183","2025-07-11T14:07:25.898602","37734.32","user5243@gpay","merchant325@phonepe","BOB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000184","2025-08-08T14:07:25.898602","16879.55","user2786@phonepe","merchant355@gpay","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000185","2025-07-28T14:07:25.898602","6562.99","user6728@mobikwik","merchant758@mobikwik","HDFC","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000186","2025-08-07T14:07:25.898602","8331.8","user2541@mobikwik","merchant540@paytm","SBI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000187","2025-07-28T14:07:25.898602","1852.3","user1950@mobikwik","merchant360@mobikwik","AXIS","HDFC","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000188","2025-07-30T14:07:25.898602","17189.37","user6462@phonepe","merchant399@phonepe","PNB","BOB","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000189","2025-07-25T14:07:25.898602","21130.83","user6308@amazonpay","merchant316@paytm","BOB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000190","2025-07-29T14:07:25.898602","7911.81","user5068@mobikwik","merchant920@mobikwik","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000191","2025-07-28T14:07:25.898602","45013.86","user5127@gpay","merchant156@amazonpay","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000192","2025-08-09T14:07:25.898602","48906.64","user2430@mobikwik","merchant228@amazonpay","CANARA","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000193","2025-07-21T14:07:25.898602","1929.94","user7976@gpay","merchant969@gpay","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000194","2025-07-28T14:07:25.898602","16713.92","user1095@gpay","merchant291@gpay","BOB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000195","2025-07-23T14:07:25.898602","27868.25","user7014@phonepe","merchant573@amazonpay","CANARA","BOB","FAILED","Insufficient balance in account","insufficient_funds","E001","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000196","2025-07-24T14:07:25.898602","47191.38","user1917@mobikwik","merchant507@amazonpay","BOB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000197","2025-07-16T14:07:25.898602","25078.04","user2075@paytm","merchant862@mobikwik","HDFC","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000198","2025-07-16T14:07:25.898602","41506.74","user4500@amazonpay","merchant476@phonepe","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000199","2025-08-06T14:07:25.898602","2202.56","user5553@mobikwik","merchant713@amazonpay","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000200","2025-07-27T14:07:25.898602","28307.02","user7433@mobikwik","merchant876@phonepe","HDFC","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000201","2025-07-16T14:07:25.898602","8528.91","user7340@mobikwik","merchant536@gpay","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000202","2025-07-19T14:07:25.898602","23919.8","user2966@mobikwik","merchant567@mobikwik","CANARA","CANARA","FAILED","Transaction timeout","timeout","E007","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000203","2025-07-26T14:07:25.898602","37905.72","user2063@phonepe","merchant353@mobikwik","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000204","2025-07-25T14:07:25.898602","22333.76","user4173@phonepe","merchant875@gpay","HDFC","AXIS","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000205","2025-07-11T14:07:25.898602","22875.39","user7989@phonepe","merchant520@gpay","AXIS","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000206","2025-07-30T14:07:25.898602","35451.66","user7753@amazonpay","merchant137@phonepe","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000207","2025-07-20T14:07:25.898602","8602.59","user7485@gpay","merchant689@mobikwik","CANARA","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000208","2025-08-07T14:07:25.898602","9515.8","user5531@gpay","merchant717@amazonpay","PNB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000209","2025-08-04T14:07:25.898602","37278.12","user8407@amazonpay","merchant286@phonepe","SBI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000210","2025-08-05T14:07:25.898602","15223.47","user1319@amazonpay","merchant486@amazonpay","PNB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000211","2025-07-30T14:07:25.898602","24914.27","user5517@gpay","merchant584@phonepe","SBI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000212","2025-08-05T14:07:25.898602","44708.27","user3106@mobikwik","merchant829@mobikwik","AXIS","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000213","2025-07-10T14:07:25.898602","6974.26","user5874@mobikwik","merchant429@amazonpay","PNB","ICICI","FAILED","Network timeout occurred","network_issue","E003","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000214","2025-07-11T14:07:25.898602","41109.8","user5644@mobikwik","merchant443@mobikwik","SBI","KOTAK","FAILED","Insufficient balance in account","insufficient_funds","E001","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000215","2025-08-07T14:07:25.898602","4613.62","user4079@amazonpay","merchant739@phonepe","KOTAK","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000216","2025-07-24T14:07:25.898602","48290.93","user8755@paytm","merchant945@amazonpay","KOTAK","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000217","2025-07-11T14:07:25.898602","9329.27","user8511@phonepe","merchant448@gpay","HDFC","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000218","2025-08-06T14:07:25.898602","39208.99","user3436@mobikwik","merchant400@gpay","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000219","2025-07-30T14:07:25.898602","29103.71","user2676@phonepe","merchant295@mobikwik","KOTAK","ICICI","FAILED","Network timeout occurred","network_issue","E003","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000220","2025-07-30T14:07:25.898602","8446.56","user5167@amazonpay","merchant114@amazonpay","BOB","PNB","FAILED","Transaction timeout","timeout","E007","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000221","2025-08-03T14:07:25.898602","6427.35","user5243@mobikwik","merchant756@gpay","HDFC","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000222","2025-07-17T14:07:25.898602","1468.73","user6877@paytm","merchant495@phonepe","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000223","2025-07-16T14:07:25.898602","28563.2","user4992@amazonpay","merchant927@mobikwik","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000224","2025-07-18T14:07:25.898602","26810.77","user5404@phonepe","merchant429@mobikwik","SBI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000225","2025-07-13T14:07:25.898602","41401.87","user7209@paytm","merchant282@mobikwik","CANARA","CANARA","FAILED","Insufficient balance in account","insufficient_funds","E001","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000226","2025-07-19T14:07:25.898602","24692.95","user2031@gpay","merchant285@amazonpay","BOB","SBI","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000227","2025-08-09T14:07:25.898602","11519.93","user7475@mobikwik","merchant136@gpay","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000228","2025-08-05T14:07:25.898602","7750.24","user7202@amazonpay","merchant444@amazonpay","CANARA","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
